Timestamp,Capacidad disponible,Capacidad utilizada,% Memoria utilizada
18:13:46,2572508,627668,15.55
18:13:49,2572508,627668,15.55
18:13:52,2572508,627660,15.55
18:13:55,2572508,627660,15.55
18:13:58,2572508,627660,15.55
18:14:01,2572508,627660,15.55
18:14:05,2572508,627660,15.55
18:14:08,2572632,627536,15.55
18:14:11,2572632,627536,15.55
18:14:14,2572632,627536,15.55
18:14:17,2572632,627536,15.55
18:14:20,2572632,627536,15.55
18:14:23,2572632,627536,15.55
18:14:26,2572632,627536,15.55
18:14:29,2572632,627536,15.55
18:14:32,2572632,627536,15.55
18:14:35,2572632,627536,15.55
18:14:38,2572632,627536,15.55
18:14:41,2572632,627536,15.55
18:14:44,2572632,627520,15.55
18:14:47,2572632,627520,15.55
18:14:50,2572632,627520,15.55
18:14:53,2572632,627520,15.55
18:14:56,2572632,627520,15.55
18:14:59,2572632,627520,15.55
18:15:02,2572632,627520,15.55
18:15:05,2572632,627512,15.54
18:15:08,2572632,627512,15.54
18:15:11,2572632,627512,15.54
18:15:14,2572632,627512,15.54
18:15:17,2572632,627512,15.54
18:15:20,2572632,627512,15.54
18:15:23,2572632,627512,15.54
18:15:26,2572632,627512,15.54
18:15:29,2572632,627512,15.54
18:15:32,2572632,627512,15.54
18:15:35,2572632,627512,15.54
18:15:38,2572632,627512,15.54
18:15:41,2572632,627512,15.54
18:15:44,2572632,627512,15.54
18:15:47,2572632,627512,15.54
18:15:50,2572632,627512,15.54
18:15:53,2572632,627512,15.54
18:15:56,2572632,627512,15.54
18:15:59,2572508,627636,15.55
18:16:02,2572508,627636,15.55
18:16:05,2572508,627636,15.55
18:16:08,2572508,627636,15.55
18:16:11,2572508,627636,15.55
18:16:14,2572508,627636,15.55
18:16:17,2572508,627636,15.55
18:16:20,2572508,627636,15.55
18:16:23,2572508,627636,15.55
18:16:26,2572508,627636,15.55
18:16:29,2572508,627636,15.55
18:16:32,2572508,627636,15.55
18:16:35,2572384,627760,15.55
18:16:38,2572384,627760,15.55
18:16:41,2572508,627636,15.55
18:16:44,2572508,627636,15.55
18:16:47,2572508,627636,15.55
18:16:50,2572508,627636,15.55
18:16:53,2572508,627636,15.55
18:16:56,2572508,627636,15.55
18:16:59,2572508,627636,15.55
18:17:02,2572236,627864,15.55
18:17:05,2572236,627864,15.55
18:17:08,2572236,627864,15.55
18:17:11,2572236,627864,15.55
18:17:14,2572252,627836,15.55
18:17:17,2572252,627836,15.55
18:17:20,2572252,627836,15.55
18:17:23,2572252,627836,15.55
18:17:26,2572252,627836,15.55
18:17:29,2572252,627836,15.55
18:17:32,2572252,627836,15.55
18:17:35,2572252,627836,15.55
18:17:38,2572252,627836,15.55
18:17:41,2572252,627832,15.55
18:17:44,2572252,627832,15.55
18:17:47,2572252,627832,15.55
18:17:50,2572252,627832,15.55
18:17:53,2572376,627708,15.55
18:17:56,2572376,627708,15.55
18:17:59,2572376,627708,15.55
18:18:02,2572252,627832,15.55
18:18:05,2572252,627832,15.55
18:18:08,2572252,627832,15.55
18:18:11,2572252,627832,15.55
18:18:14,2572260,627800,15.55
18:18:17,2572260,627800,15.55
18:18:20,2572260,627800,15.55
18:18:23,2572260,627800,15.55
18:18:26,2572260,627800,15.55
18:18:29,2572260,627800,15.55
18:18:32,2572136,627924,15.56
18:18:35,2572136,627924,15.56
18:18:38,2572136,627924,15.56
18:18:41,2572136,627924,15.56
18:18:44,2572260,627792,15.55
18:18:47,2572260,627792,15.55
18:18:50,2572260,627792,15.55
18:18:53,2572260,627792,15.55
18:18:56,2572260,627792,15.55
18:18:59,2572260,627792,15.55
18:19:02,2572260,627792,15.55
18:19:05,2572260,627792,15.55
18:19:08,2572260,627792,15.55
18:19:11,2572260,627792,15.55
18:19:14,2572260,627792,15.55
18:19:17,2572260,627792,15.55
18:19:20,2572260,627792,15.55
18:19:23,2572260,627792,15.55
18:19:26,2572260,627792,15.55
18:19:29,2572260,627792,15.55
18:19:32,2572260,627792,15.55
18:19:35,2572260,627792,15.55
18:19:38,2572260,627792,15.55
18:19:41,2572384,627668,15.55
18:19:44,2572384,627668,15.55
18:19:48,2572384,627668,15.55
18:19:51,2572384,627668,15.55
18:19:54,2572384,627668,15.55
18:19:57,2572384,627668,15.55
18:20:00,2572384,627668,15.55
18:20:03,2572384,627656,15.55
18:20:06,2572384,627656,15.55
18:20:09,2572508,627532,15.55
18:20:12,2572508,627532,15.55
18:20:15,2572508,627532,15.55
18:20:18,2572508,627532,15.55
18:20:21,2572508,627532,15.55
18:20:24,2572508,627532,15.55
18:20:27,2572508,627532,15.55
18:20:30,2572508,627532,15.55
18:20:33,2572508,627524,15.55
18:20:36,2572508,627524,15.55
18:20:39,2572508,627524,15.55
18:20:42,2572508,627524,15.55
18:20:45,2572508,627524,15.55
18:20:48,2572384,627648,15.55
18:20:51,2572384,627648,15.55
18:20:54,2572384,627648,15.55
18:20:57,2572384,627648,15.55
18:21:00,2572384,627648,15.55
18:21:03,2572384,627648,15.55
18:21:06,2572384,627648,15.55
18:21:09,2572384,627648,15.55
18:21:12,2572384,627648,15.55
18:21:15,2572384,627648,15.55
18:21:18,2572384,627648,15.55
18:21:21,2572384,627648,15.55
18:21:24,2572384,627648,15.55
18:21:27,2572384,627648,15.55
18:21:30,2572384,627648,15.55
18:21:33,2572384,627648,15.55
18:21:36,2572260,627772,15.55
18:21:39,2572260,627772,15.55
18:21:42,2572260,627772,15.55
18:21:45,2572260,627772,15.55
18:21:48,2572260,627772,15.55
18:21:51,2572260,627772,15.55
18:21:54,2572260,627760,15.55
18:21:57,2572260,627760,15.55
18:22:00,2572260,627760,15.55
18:22:03,2572136,627884,15.55
18:22:06,2572136,627884,15.55
18:22:09,2572136,627884,15.55
18:22:12,2572136,627884,15.55
18:22:16,2572136,627884,15.55
18:22:19,2572136,627884,15.55
18:22:22,2572136,627880,15.55
18:22:25,2572136,627880,15.55
18:22:28,2572136,627872,15.55
18:22:31,2572136,627872,15.55
18:22:34,2572136,627872,15.55
18:22:37,2572260,627748,15.55
18:22:40,2572260,627748,15.55
18:22:43,2572260,627748,15.55
18:22:46,2572260,627748,15.55
18:22:49,2572260,627748,15.55
18:22:52,2572260,627748,15.55
18:22:55,2572260,627748,15.55
18:22:58,2572136,627872,15.55
18:23:01,2572136,627872,15.55
18:23:04,2572136,627872,15.55
18:23:07,2572136,627872,15.55
18:23:10,2572136,627872,15.55
18:23:13,2572260,627748,15.55
18:23:16,2572260,627748,15.55
18:23:19,2572260,627748,15.55
18:23:22,2572260,627748,15.55
18:23:25,2572260,627748,15.55
18:23:28,2572260,627748,15.55
18:23:31,2572136,627872,15.55
18:23:34,2572260,627748,15.55
18:23:37,2572260,627748,15.55
18:23:40,2572260,627748,15.55
18:23:43,2572260,627744,15.55
18:23:46,2572260,627744,15.55
18:23:49,2572260,627744,15.55
18:23:52,2572260,627736,15.55
18:23:55,2572260,627736,15.55
18:23:58,2572260,627736,15.55
18:24:01,2572260,627736,15.55
18:24:04,2572260,627736,15.55
18:24:07,2572260,627736,15.55
18:24:10,2572136,627860,15.55
18:24:13,2572136,627860,15.55
18:24:16,2572136,627860,15.55
18:24:19,2572136,627848,15.55
18:24:22,2572136,627848,15.55
18:24:25,2572136,627848,15.55
18:24:28,2572136,627848,15.55
18:24:32,2572260,627724,15.55
18:24:35,2572260,627724,15.55
18:24:38,2572260,627724,15.55
18:24:41,2572136,627848,15.55
18:24:44,2572136,627848,15.55
18:24:47,2572136,627848,15.55
18:24:50,2572136,627848,15.55
18:24:53,2572136,627848,15.55
18:24:56,2572136,627848,15.55
18:24:59,2572136,627848,15.55
18:25:02,2572136,627848,15.55
18:25:05,2572136,627840,15.55
18:25:08,2568920,631048,15.63
18:25:11,2568912,631048,15.63
18:25:14,2568912,631048,15.63
18:25:17,2568912,631048,15.63
18:25:20,2568912,631048,15.63
18:25:23,2568912,631048,15.63
18:25:26,2568912,631048,15.63
18:25:29,2568912,631048,15.63
18:25:32,2568912,631048,15.63
18:25:35,2568912,631048,15.63
18:25:38,2568912,631048,15.63
18:25:41,2568912,631048,15.63
18:25:44,2568912,631032,15.63
18:25:47,2568912,631032,15.63
18:25:50,2568912,631032,15.63
18:25:53,2568912,631032,15.63
18:25:56,2568912,631032,15.63
18:25:59,2568912,631032,15.63
18:26:02,2568912,631032,15.63
18:26:05,2568912,631032,15.63
18:26:08,2568912,631032,15.63
18:26:11,2568912,631024,15.63
18:26:14,2568912,631024,15.63
18:26:17,2569036,630900,15.63
18:26:20,2569036,630900,15.63
18:26:23,2569036,630900,15.63
18:26:26,2569036,630900,15.63
18:26:29,2569036,630900,15.63
18:26:32,2569036,630900,15.63
18:26:35,2569160,630776,15.63
18:26:38,2569160,630776,15.63
18:26:41,2569160,630776,15.63
18:26:44,2569160,630776,15.63
18:26:47,2569160,630776,15.63
18:26:50,2569160,630776,15.63
18:26:53,2569160,630776,15.63
18:26:56,2569160,630776,15.63
18:26:59,2569160,630776,15.63
18:27:02,2569160,630776,15.63
18:27:05,2569160,630776,15.63
18:27:08,2569160,630776,15.63
18:27:11,2569160,630776,15.63
18:27:14,2569160,630776,15.63
18:27:17,2569160,630776,15.63
18:27:20,2569160,630776,15.63
18:27:23,2569160,630776,15.63
18:27:26,2569160,630776,15.63
18:27:29,2569160,630776,15.63
18:27:32,2569160,630776,15.63
18:27:35,2569160,630776,15.63
18:27:38,2569160,630776,15.63
18:27:41,2569160,630776,15.63
18:27:44,2569160,630776,15.63
18:27:47,2569160,630776,15.63
18:27:50,2569160,630776,15.63
18:27:53,2569160,630776,15.63
18:27:56,2569160,630776,15.63
18:27:59,2569160,630776,15.63
18:28:02,2569160,630776,15.63
18:28:05,2569160,630776,15.63
18:28:08,2569160,630776,15.63
18:28:11,2569160,630776,15.63
18:28:14,2569160,630756,15.63
18:28:17,2569160,630756,15.63
18:28:20,2569160,630756,15.63
18:28:23,2569160,630756,15.63
18:28:26,2569160,630756,15.63
18:28:30,2569284,630632,15.62
18:28:33,2569408,630508,15.62
18:28:36,2569408,630508,15.62
18:28:39,2569408,630508,15.62
18:28:42,2569284,630632,15.62
18:28:45,2569284,630632,15.62
18:28:48,2569284,630632,15.62
18:28:51,2569284,630632,15.62
18:28:54,2569284,630632,15.62
18:28:57,2569284,630632,15.62
18:29:00,2569284,630632,15.62
18:29:03,2569284,630632,15.62
18:29:06,2569284,630632,15.62
18:29:09,2569284,630632,15.62
18:29:12,2569284,630632,15.62
18:29:15,2569160,630756,15.63
18:29:18,2569160,630752,15.63
18:29:21,2569036,630864,15.63
18:29:24,2569036,630864,15.63
18:29:27,2569036,630864,15.63
18:29:30,2569036,630864,15.63
18:29:33,2569036,630864,15.63
18:29:36,2569036,630864,15.63
18:29:39,2569036,630864,15.63
18:29:42,2569036,630864,15.63
18:29:45,2569036,630864,15.63
18:29:48,2569036,630864,15.63
18:29:51,2569036,630864,15.63
18:29:54,2569036,630864,15.63
18:29:57,2569036,630864,15.63
18:30:00,2569036,630864,15.63
18:30:03,2569036,630864,15.63
18:30:06,2569036,630864,15.63
18:30:09,2569036,630864,15.63
18:30:12,2569036,630864,15.63
18:30:15,2568912,630980,15.63
18:30:18,2568912,630980,15.63
18:30:21,2568912,630980,15.63
18:30:24,2568912,630980,15.63
18:30:27,2568912,630980,15.63
18:30:30,2568912,630980,15.63
18:30:34,2568912,630980,15.63
18:30:37,2568912,630980,15.63
18:30:40,2568912,630980,15.63
18:30:43,2568912,630980,15.63
18:30:46,2568912,630980,15.63
18:30:49,2568912,630980,15.63
18:30:52,2568912,630980,15.63
18:30:55,2568912,630980,15.63
18:30:58,2568912,630980,15.63
18:31:01,2568912,630980,15.63
18:31:04,2568912,630980,15.63
18:31:07,2568912,630980,15.63
18:31:10,2568788,631096,15.63
18:31:13,2568788,631096,15.63
18:31:16,2568788,631096,15.63
18:31:19,2568788,631096,15.63
18:31:22,2568788,631096,15.63
18:31:25,2568788,631096,15.63
18:31:28,2568788,631096,15.63
18:31:31,2568912,630968,15.63
18:31:34,2568912,630968,15.63
18:31:37,2568912,630968,15.63
18:31:40,2568912,630968,15.63
18:31:43,2568912,630968,15.63
18:31:46,2568912,630968,15.63
18:31:49,2568912,630968,15.63
18:31:52,2568912,630968,15.63
18:31:55,2568912,630960,15.63
18:31:58,2568912,630960,15.63
18:32:01,2568912,630960,15.63
18:32:04,2568912,630960,15.63
18:32:07,2568912,630960,15.63
18:32:10,2568912,630960,15.63
18:32:13,2568912,630960,15.63
18:32:16,2568912,630960,15.63
18:32:19,2568912,630960,15.63
18:32:22,2568912,630960,15.63
18:32:25,2568912,630960,15.63
18:32:28,2568912,630960,15.63
18:32:31,2568912,630960,15.63
18:32:34,2568912,630960,15.63
18:32:37,2568912,630960,15.63
18:32:40,2568912,630960,15.63
18:32:43,2568912,630960,15.63
18:32:46,2568912,630960,15.63
18:32:49,2568912,630960,15.63
18:32:52,2568912,630960,15.63
18:32:55,2568912,630960,15.63
18:32:58,2568912,630956,15.63
18:33:01,2568912,630948,15.63
18:33:04,2568912,630948,15.63
18:33:07,2568912,630948,15.63
18:33:10,2568912,630948,15.63
18:33:13,2568912,630948,15.63
18:33:16,2568912,630948,15.63
18:33:19,2568912,630948,15.63
18:33:22,2568912,630948,15.63
18:33:25,2568912,630948,15.63
18:33:28,2568912,630948,15.63
18:33:31,2569036,630824,15.63
18:33:34,2569036,630816,15.63
18:33:37,2569036,630816,15.63
18:33:40,2569036,630816,15.63
18:33:43,2568912,630940,15.63
18:33:46,2568912,630940,15.63
18:33:49,2568912,630940,15.63
18:33:52,2568912,630940,15.63
18:33:55,2568912,630940,15.63
18:33:58,2568912,630940,15.63
18:34:01,2568912,630940,15.63
18:34:04,2568912,630940,15.63
18:34:07,2568912,630940,15.63
18:34:10,2568912,630940,15.63
18:34:13,2568912,630940,15.63
18:34:16,2569036,630816,15.63
18:34:19,2569036,630816,15.63
18:34:22,2569036,630816,15.63
18:34:25,2569036,630816,15.63
18:34:28,2569036,630816,15.63
18:34:31,2569036,630816,15.63
18:34:34,2569036,630816,15.63
18:34:37,2569036,630816,15.63
18:34:40,2569036,630816,15.63
18:34:43,2569036,630816,15.63
18:34:46,2569036,630816,15.63
18:34:49,2569036,630816,15.63
18:34:52,2569036,630816,15.63
18:34:55,2569036,630816,15.63
18:34:58,2569036,630816,15.63
18:35:01,2569036,630816,15.63
18:35:04,2569036,630816,15.63
18:35:07,2569036,630816,15.63
18:35:10,2569036,630816,15.63
18:35:13,2569036,630816,15.63
18:35:16,2569036,630804,15.63
18:35:19,2569036,630804,15.63
18:35:23,2569036,630804,15.63
18:35:26,2569036,630804,15.63
18:35:29,2569036,630804,15.63
18:35:32,2569036,630804,15.63
18:35:35,2569036,630804,15.63
18:35:38,2569036,630804,15.63
18:35:41,2569036,630804,15.63
18:35:44,2569036,630804,15.63
18:35:47,2569036,630804,15.63
18:35:50,2569036,630804,15.63
18:35:53,2569036,630804,15.63
18:35:56,2569036,630804,15.63
18:35:59,2569036,630804,15.63
18:36:02,2569036,630804,15.63
18:36:05,2569036,630804,15.63
18:36:08,2569036,630804,15.63
18:36:11,2569036,630804,15.63
18:36:14,2569036,630804,15.63
18:36:17,2569036,630804,15.63
18:36:20,2569036,630804,15.63
18:36:23,2569036,630804,15.63
18:36:26,2569036,630804,15.63
18:36:29,2569036,630804,15.63
18:36:32,2569036,630804,15.63
18:36:35,2569036,630804,15.63
18:36:38,2569036,630804,15.63
18:36:41,2567904,631908,15.65
18:36:44,2567904,631900,15.65
18:36:47,2567904,631900,15.65
18:36:50,2567904,631900,15.65
18:36:53,2567904,631900,15.65
18:36:56,2567904,631900,15.65
18:36:59,2567904,631900,15.65
18:37:02,2567904,631900,15.65
18:37:05,2567904,631900,15.65
18:37:08,2567904,631900,15.65
18:37:11,2567904,631900,15.65
18:37:14,2567780,632024,15.66
18:37:17,2572616,627180,15.54
18:37:20,2572616,627180,15.54
18:37:23,2572616,627180,15.54
18:37:26,2572740,627056,15.53
18:37:29,2572740,627056,15.53
18:37:32,2572740,627056,15.53
18:37:35,2572740,627056,15.53
18:37:38,2572740,627056,15.53
18:37:41,2572864,626932,15.53
18:37:44,2572864,626932,15.53
18:37:47,2572864,626932,15.53
18:37:50,2572864,626932,15.53
18:37:53,2572864,626932,15.53
18:37:56,2572864,626932,15.53
18:37:59,2572864,626932,15.53
18:38:02,2572864,626932,15.53
18:38:05,2572864,626932,15.53
18:38:08,2572864,626932,15.53
18:38:11,2572864,626932,15.53
18:38:14,2572988,626808,15.53
18:38:17,2572864,626932,15.53
18:38:20,2572864,626932,15.53
18:38:23,2572864,626932,15.53
18:38:26,2572864,626932,15.53
18:38:29,2572864,626932,15.53
18:38:32,2572864,626932,15.53
18:38:35,2572740,627056,15.53
18:38:38,2572740,627056,15.53
18:38:41,2572740,627056,15.53
18:38:44,2572740,627056,15.53
18:38:47,2572740,627056,15.53
18:38:50,2572740,627056,15.53
18:38:53,2572740,627056,15.53
18:38:56,2572740,627056,15.53
18:38:59,2572740,627056,15.53
18:39:02,2572740,627056,15.53
18:39:05,2572740,627056,15.53
18:39:08,2572740,627056,15.53
18:39:11,2572740,627056,15.53
18:39:14,2572740,627056,15.53
18:39:17,2572740,627056,15.53
18:39:20,2572864,626912,15.53
18:39:23,2572864,626912,15.53
18:39:26,2572864,626912,15.53
18:39:29,2572864,626912,15.53
18:39:32,2572864,626912,15.53
18:39:35,2572864,626912,15.53
18:39:38,2572864,626912,15.53
18:39:41,2572864,626912,15.53
18:39:44,2572864,626912,15.53
18:39:47,2572864,626912,15.53
18:39:50,2572864,626912,15.53
18:39:53,2572864,626912,15.53
18:39:56,2572864,626912,15.53
18:39:59,2572864,626912,15.53
18:40:02,2572864,626912,15.53
18:40:06,2572864,626912,15.53
18:40:09,2572864,626912,15.53
18:40:12,2572864,626912,15.53
18:40:15,2572864,626912,15.53
18:40:18,2572864,626912,15.53
18:40:21,2572864,626912,15.53
18:40:24,2572864,626908,15.53
18:40:27,2572864,626904,15.53
18:40:30,2572740,627024,15.53
18:40:33,2572740,627024,15.53
18:40:36,2572740,627024,15.53
18:40:39,2572740,627024,15.53
18:40:42,2572740,627024,15.53
18:40:45,2572740,627024,15.53
18:40:48,2572740,627024,15.53
18:40:51,2572740,627024,15.53
18:40:54,2572740,627024,15.53
18:40:57,2572740,627024,15.53
18:41:00,2572740,627024,15.53
18:41:03,2572740,627024,15.53
18:41:06,2572740,627024,15.53
18:41:09,2572740,627016,15.53
18:41:12,2572740,627016,15.53
18:41:15,2572740,627016,15.53
18:41:18,2572740,627016,15.53
18:41:21,2572740,627016,15.53
18:41:24,2572740,627016,15.53
18:41:27,2572740,627016,15.53
18:41:30,2572740,627016,15.53
18:41:33,2572740,627016,15.53
18:41:36,2572740,627016,15.53
18:41:39,2572740,627016,15.53
18:41:42,2572740,627016,15.53
18:41:45,2572740,627016,15.53
18:41:48,2572740,627016,15.53
18:41:51,2572740,627016,15.53
18:41:54,2572740,627016,15.53
18:41:57,2572740,627016,15.53
18:42:00,2572740,627016,15.53
18:42:03,2572740,627016,15.53
18:42:06,2572740,627016,15.53
18:42:09,2572740,627016,15.53
18:42:12,2572740,627016,15.53
18:42:15,2572740,627012,15.53
18:42:18,2572864,626880,15.53
18:42:21,2572864,626880,15.53
18:42:24,2572864,626880,15.53
18:42:27,2572864,626880,15.53
18:42:30,2572864,626880,15.53
18:42:33,2572864,626880,15.53
18:42:36,2572864,626880,15.53
18:42:39,2572740,627004,15.53
18:42:42,2572740,627004,15.53
18:42:45,2572740,627004,15.53
18:42:48,2572740,627004,15.53
18:42:51,2572740,627004,15.53
18:42:54,2572740,627004,15.53
18:42:58,2572740,627004,15.53
18:43:01,2572740,627004,15.53
18:43:04,2572740,627004,15.53
18:43:07,2572740,627004,15.53
18:43:10,2572740,627004,15.53
18:43:13,2572740,627004,15.53
18:43:16,2572740,627004,15.53
18:43:19,2572740,627004,15.53
18:43:22,2572740,627004,15.53
18:43:25,2572740,627004,15.53
18:43:28,2572740,627004,15.53
18:43:31,2572740,627004,15.53
18:43:34,2572740,627004,15.53
18:43:37,2572756,626996,15.53
18:43:40,2572756,626996,15.53
18:43:43,2572756,626996,15.53
18:43:46,2572756,626996,15.53
18:43:49,2572756,626996,15.53
18:43:52,2572756,626996,15.53
18:43:55,2572756,626996,15.53
18:43:58,2572756,626996,15.53
18:44:01,2572756,626984,15.53
18:44:04,2572632,627108,15.53
18:44:07,2572632,627108,15.53
18:44:10,2572756,626984,15.53
18:44:13,2572756,626984,15.53
18:44:16,2572756,626984,15.53
18:44:19,2572756,626972,15.53
18:44:22,2572756,626972,15.53
18:44:25,2572756,626972,15.53
18:44:28,2572756,626972,15.53
18:44:31,2572756,626972,15.53
18:44:34,2572756,626972,15.53
18:44:37,2572632,627096,15.53
18:44:40,2572632,627096,15.53
18:44:43,2572632,627096,15.53
18:44:46,2572632,627096,15.53
18:44:49,2572632,627096,15.53
18:44:52,2572632,627096,15.53
18:44:55,2572632,627096,15.53
18:44:58,2572508,627220,15.54
18:45:01,2572508,627220,15.54
18:45:04,2572508,627212,15.54
18:45:07,2572508,627212,15.54
18:45:10,2572508,627212,15.54
18:45:13,2572508,627212,15.54
18:45:16,2572384,627336,15.54
18:45:19,2572384,627336,15.54
18:45:22,2572384,627336,15.54
18:45:25,2572384,627336,15.54
18:45:28,2572260,627460,15.54
18:45:31,2572384,627336,15.54
18:45:34,2572384,627336,15.54
18:45:37,2572384,627336,15.54
18:45:40,2572384,627336,15.54
18:45:43,2572508,627212,15.54
18:45:46,2572508,627212,15.54
18:45:49,2572508,627212,15.54
18:45:52,2572508,627212,15.54
18:45:55,2572508,627212,15.54
18:45:58,2572384,627332,15.54
18:46:01,2572384,627332,15.54
18:46:04,2572384,627332,15.54
18:46:07,2572384,627332,15.54
18:46:10,2572384,627332,15.54
18:46:13,2572384,627332,15.54
18:46:16,2572384,627332,15.54
18:46:19,2572384,627324,15.54
18:46:22,2572508,627200,15.54
18:46:25,2572508,627200,15.54
18:46:28,2572508,627200,15.54
18:46:31,2572508,627200,15.54
18:46:34,2572508,627192,15.54
18:46:37,2572508,627192,15.54
18:46:40,2572508,627192,15.54
18:46:43,2572508,627192,15.54
18:46:46,2572508,627192,15.54
18:46:49,2572508,627192,15.54
18:46:52,2572508,627192,15.54
18:46:55,2572508,627192,15.54
18:46:58,2572508,627192,15.54
18:47:01,2572508,627192,15.54
18:47:04,2572508,627192,15.54
18:47:07,2572508,627192,15.54
18:47:10,2572508,627192,15.54
18:47:13,2572508,627192,15.54
18:47:16,2572508,627192,15.54
18:47:19,2572508,627192,15.54
18:47:22,2572508,627192,15.54
18:47:25,2572508,627192,15.54
18:47:28,2572632,627068,15.53
18:47:31,2572632,627068,15.53
18:47:34,2572632,627068,15.53
18:47:37,2572632,627068,15.53
18:47:40,2572632,627068,15.53
18:47:43,2572632,627068,15.53
18:47:46,2572632,627068,15.53
18:47:49,2572632,627064,15.53
18:47:53,2572632,627060,15.53
18:47:56,2572632,627056,15.53
18:47:59,2572632,627056,15.53
18:48:02,2572756,626932,15.53
18:48:05,2572756,626932,15.53
18:48:08,2572756,626932,15.53
18:48:11,2572756,626932,15.53
18:48:14,2572756,626932,15.53
18:48:17,2572756,626932,15.53
18:48:20,2572756,626932,15.53
18:48:23,2572632,627056,15.53
18:48:26,2572632,627044,15.53
18:48:29,2572632,627044,15.53
18:48:32,2572632,627044,15.53
18:48:35,2572632,627044,15.53
18:48:38,2572632,627044,15.53
18:48:41,2572632,627044,15.53
18:48:44,2572632,627044,15.53
18:48:47,2572632,627044,15.53
18:48:50,2572632,627044,15.53
18:48:53,2572632,627044,15.53
18:48:56,2572632,627044,15.53
18:48:59,2572632,627044,15.53
18:49:02,2572632,627044,15.53
18:49:05,2572508,627168,15.54
18:49:08,2572508,627168,15.54
18:49:11,2572508,627168,15.54
18:49:14,2572508,627168,15.54
18:49:17,2572508,627168,15.54
18:49:20,2572508,627168,15.54
18:49:23,2572756,626920,15.53
18:49:26,2572632,627044,15.53
18:49:29,2572632,627044,15.53
18:49:32,2572632,627044,15.53
18:49:35,2572632,627044,15.53
18:49:38,2572632,627044,15.53
18:49:41,2572632,627044,15.53
18:49:44,2572632,627044,15.53
18:49:47,2572756,626920,15.53
18:49:50,2572756,626920,15.53
18:49:53,2572632,627044,15.53
18:49:56,2572632,627044,15.53
18:49:59,2572632,627044,15.53
18:50:02,2572632,627044,15.53
18:50:05,2572632,627044,15.53
18:50:08,2572632,627044,15.53
18:50:11,2572632,627044,15.53
18:50:14,2572632,627044,15.53
18:50:17,2572508,627148,15.54
18:50:20,2572632,627024,15.53
18:50:23,2572632,627024,15.53
18:50:26,2572632,627024,15.53
18:50:29,2572632,627024,15.53
18:50:32,2572632,627024,15.53
18:50:35,2572632,627024,15.53
18:50:38,2572632,627024,15.53
18:50:41,2572632,627024,15.53
18:50:44,2572632,627024,15.53
18:50:47,2572632,627024,15.53
18:50:50,2572632,627024,15.53
18:50:53,2572632,627024,15.53
18:50:56,2572632,627024,15.53
18:50:59,2572632,627024,15.53
18:51:02,2572632,627024,15.53
18:51:05,2572632,627024,15.53
18:51:08,2572632,627024,15.53
18:51:11,2572632,627024,15.53
18:51:14,2572632,627024,15.53
18:51:17,2572632,627024,15.53
18:51:20,2572632,627024,15.53
18:51:23,2572508,627148,15.54
18:51:26,2572508,627148,15.54
18:51:29,2572508,627144,15.54
18:51:32,2572508,627136,15.54
18:51:35,2572508,627136,15.54
18:51:38,2572508,627136,15.54
18:51:41,2572508,627136,15.54
18:51:44,2572508,627136,15.54
18:51:47,2572508,627136,15.54
18:51:50,2572508,627136,15.54
18:51:53,2572508,627136,15.54
18:51:56,2572508,627136,15.54
18:51:59,2572508,627136,15.54
18:52:02,2572508,627136,15.54
18:52:05,2572508,627136,15.54
18:52:08,2572508,627128,15.54
18:52:11,2572508,627128,15.54
18:52:14,2572508,627128,15.54
18:52:17,2572508,627128,15.54
18:52:20,2572632,627004,15.53
18:52:23,2572632,627004,15.53
18:52:26,2572632,627004,15.53
18:52:29,2572632,627004,15.53
18:52:32,2572632,627004,15.53
18:52:35,2572508,627128,15.54
18:52:38,2572508,627128,15.54
18:52:41,2572508,627128,15.54
18:52:44,2572508,627128,15.54
18:52:47,2572508,627128,15.54
18:52:50,2572508,627128,15.54
18:52:53,2572508,627128,15.54
18:52:56,2572508,627128,15.54
18:52:59,2572508,627128,15.54
18:53:02,2572384,627252,15.54
18:53:05,2572384,627252,15.54
18:53:08,2572384,627252,15.54
18:53:11,2572384,627252,15.54
18:53:15,2572384,627252,15.54
18:53:18,2572384,627252,15.54
18:53:21,2572384,627252,15.54
18:53:24,2572384,627248,15.54
18:53:27,2572384,627248,15.54
18:53:30,2572260,627372,15.54
18:53:33,2572260,627372,15.54
18:53:36,2572260,627372,15.54
18:53:39,2572260,627372,15.54
18:53:42,2572260,627372,15.54
18:53:45,2572260,627372,15.54
18:53:48,2572260,627372,15.54
18:53:51,2572260,627364,15.54
18:53:54,2572260,627364,15.54
18:53:57,2572260,627356,15.54
18:54:00,2572260,627356,15.54
18:54:03,2572260,627356,15.54
18:54:06,2572136,627480,15.54
18:54:09,2572136,627480,15.54
18:54:12,2572136,627480,15.54
18:54:15,2572136,627480,15.54
18:54:18,2572136,627480,15.54
18:54:21,2572136,627480,15.54
18:54:24,2572136,627480,15.54
18:54:27,2572136,627480,15.54
18:54:30,2572136,627472,15.54
18:54:33,2572136,627472,15.54
18:54:36,2572136,627472,15.54
18:54:39,2572136,627472,15.54
18:54:42,2572136,627472,15.54
18:54:45,2572136,627472,15.54
18:54:48,2572136,627472,15.54
18:54:51,2572136,627468,15.54
18:54:54,2572136,627468,15.54
18:54:57,2572136,627468,15.54
